date,time_block,purchase_bid_mw,sell_bid_mw,mcv_mw,final_scheduled_volume_mw,mcp_rs_per_mwh
2024-12-03,07:00 - 07:15,14300.9,12009.4,8557.9,8557.9,4026.88
2024-12-03,07:15 - 07:30,14298.4,11943.6,8487.8,8487.8,4026.56
2024-12-03,07:30 - 07:45,14011.6,11574.6,8446.5,8446.5,4026.21
2024-12-03,07:45 - 08:00,13815.8,11569.7,8507.6,8507.6,4026.28
2024-12-03,08:00 - 08:15,14229.9,11837.4,9192.8,9192.8,4101.25
2024-12-03,08:15 - 08:30,13701.3,11730.1,8718.1,8718.1,4026.64
2024-12-03,08:30 - 08:45,14104.0,11737.4,9053.7,9053.7,4057.45
2024-12-03,08:45 - 09:00,13871.4,11635.2,8980.98,8980.98,4000.25
2024-12-03,09:00 - 09:15,14905.4,12035.9,9364.6,9364.6,4000.96
2024-12-03,09:15 - 09:30,15084.4,12098.3,9424.5,9424.5,4050.89
2024-12-03,09:30 - 09:45,15119.3,12561.8,9528.72,9528.72,3999.9
2024-12-03,09:45 - 10:00,14637.8,13157.5,9401.2,9401.2,3800.57
2024-12-03,10:00 - 10:15,13363.4,14498.2,8664.08,8664.08,3154.58
2024-12-03,10:15 - 10:30,12111.6,15002.8,8428.4,8428.4,3060.96
2024-12-03,10:30 - 10:45,10797.8,15646.8,7959.3,7959.3,2954.99
2024-12-03,10:45 - 11:00,10435.8,16384.0,7587.12,7587.12,2942.35
2024-12-03,11:00 - 11:15,10095.2,18012.3,6868.26,6868.26,2752.81
2024-12-03,11:15 - 11:30,9850.4,19177.2,6656.95,6656.95,2752.15
2024-12-03,11:30 - 11:45,9754.2,20057.1,6724.9,6724.9,2700.54
2024-12-03,11:45 - 12:00,9549.6,20920.2,6804.4,6804.4,2700.2
2024-12-03,12:00 - 12:15,9352.8,21939.6,6548.25,6548.25,2250.76
2024-12-03,12:15 - 12:30,9360.0,22596.2,6597.31,6597.31,2250.71
2024-12-03,12:30 - 12:45,9221.5,23098.6,6664.45,6664.45,2250.58
2024-12-03,12:45 - 13:00,9151.7,24088.8,6883.69,6883.69,2250.22
2024-12-03,13:00 - 13:15,8638.2,25989.7,6377.4,6377.4,2000.61
2024-12-03,13:15 - 13:30,8602.1,26699.8,6463.44,6463.44,2000.49
2024-12-03,13:30 - 13:45,9291.0,27072.9,6459.2,6459.2,2000.99
2024-12-03,13:45 - 14:00,9700.7,27185.9,6784.92,6784.92,2057.4
2024-12-03,14:00 - 14:15,11059.9,26416.8,8102.5,8102.5,2500.41
2024-12-03,14:15 - 14:30,11349.4,25232.0,8251.74,8251.74,2650.19
2024-12-03,14:30 - 14:45,11835.6,24072.1,8198.2,8198.2,2700.99
2024-12-03,14:45 - 15:00,12685.9,23877.8,8681.48,8681.48,2840.57
2024-12-03,15:00 - 15:15,13453.4,21208.6,10009.51,10009.51,2975.58
2024-12-03,15:15 - 15:30,14151.3,20914.9,10289.1,10289.1,3060.17
2024-12-03,15:30 - 15:45,14544.4,20163.9,10264.66,10264.66,3082.05
2024-12-03,15:45 - 16:00,15012.6,19372.5,10396.4,10396.4,3100.55
2024-12-03,16:00 - 16:15,15145.8,17018.0,9580.63,9580.63,3499.26
2024-12-03,16:15 - 16:30,15962.7,16041.2,10015.34,10015.34,3518.41
2024-12-03,16:30 - 16:45,15785.7,14172.7,9718.19,9718.19,3559.82
2024-12-03,16:45 - 17:00,16111.3,12073.3,9186.2,9186.2,4026.83
2024-12-03,17:00 - 17:15,13475.1,8780.7,6943.8,6943.8,5446.67
2024-12-03,17:15 - 17:30,13753.6,7326.8,6942.8,6942.8,10000.0
2024-12-03,17:30 - 17:45,14259.8,7395.3,7011.29,7011.29,10000.0
2024-12-03,17:45 - 18:00,14616.2,7592.6,7208.6,7208.6,10000.0
2024-12-03,18:00 - 18:15,16954.6,7540.1,7156.1,7156.1,10000.0
2024-12-03,18:15 - 18:30,17720.4,7689.7,7305.7,7305.7,10000.0
2024-12-03,18:30 - 18:45,16572.1,8151.5,7767.5,7767.5,10000.0
2024-12-03,18:45 - 19:00,14611.8,8682.6,7794.6,7794.6,8165.67
2024-12-03,19:00 - 19:15,11904.3,9382.6,6625.63,6625.63,3999.83
2024-12-03,19:15 - 19:30,10912.1,10144.2,6369.9,6369.9,3469.72
2024-12-03,19:30 - 19:45,10792.0,10770.6,6296.4,6296.4,3500.09
2024-12-03,19:45 - 20:00,10110.8,11545.0,5991.7,5991.7,3300.68
2024-12-03,20:00 - 20:15,9621.8,13609.5,6497.9,6497.9,3060.55
2024-12-03,20:15 - 20:30,9586.9,14155.5,6511.5,6511.5,3060.44
2024-12-03,20:30 - 20:45,9419.5,15097.9,6582.4,6582.4,3000.9
2024-12-03,20:45 - 21:00,9436.5,15664.3,6680.4,6680.4,3000.34
2024-12-03,21:00 - 21:15,9252.7,17576.0,6562.2,6562.2,2846.47
2024-12-03,21:15 - 21:30,9171.4,17989.3,6493.9,6493.9,2846.35
2024-12-03,21:30 - 21:45,8771.9,18268.9,6217.2,6217.2,2752.87
2024-12-03,21:45 - 22:00,8622.5,19079.4,6096.9,6096.9,2700.95
2024-12-03,22:00 - 22:15,8412.4,19913.9,6464.6,6464.6,2400.88
2024-12-03,22:15 - 22:30,8338.9,20422.1,6440.4,6440.4,2400.74
2024-12-03,22:30 - 22:45,8375.4,21314.6,6564.21,6564.21,2500.43
2024-12-03,22:45 - 23:00,8538.5,22085.3,6626.8,6626.8,2510.01
2024-12-03,23:00 - 23:15,8545.0,22845.5,6711.5,6711.5,2440.2
2024-12-03,23:15 - 23:30,8599.7,23305.7,6779.2,6779.2,2400.77
2024-12-03,23:30 - 23:45,8658.5,23723.9,6836.0,6836.0,2400.8
2024-12-03,23:45 - 24:00,8667.8,24235.7,6860.2,6860.2,2400.57
2024-12-04,00:00 - 00:15,9381.9,25447.5,8333.4,8333.4,1800.5
2024-12-04,00:15 - 00:30,9104.1,26294.1,8161.39,8161.39,1799.75
2024-12-04,00:30 - 00:45,8924.7,26513.9,7985.43,7985.43,1799.59
2024-12-04,00:45 - 01:00,8879.1,26748.2,7942.91,7942.91,1799.45
2024-12-04,01:00 - 01:15,8876.1,27792.1,7942.37,7942.37,1799.34
2024-12-04,01:15 - 01:30,8790.6,28927.8,7859.93,7859.93,1799.2
2024-12-04,01:30 - 01:45,8746.7,29402.6,7818.53,7818.53,1799.08
2024-12-04,01:45 - 02:00,8699.1,29594.0,7772.34,7772.34,1799.01
2024-12-04,02:00 - 02:15,8525.3,30117.7,7915.57,7915.57,1634.02
2024-12-04,02:15 - 02:30,8453.8,30284.7,7936.88,7936.88,1610.59
2024-12-04,02:30 - 02:45,8509.9,30197.8,7955.8,7955.8,1619.97
2024-12-04,02:45 - 03:00,8560.7,30286.8,8011.75,8011.75,1618.67
2024-12-04,03:00 - 03:15,8537.9,30164.7,7927.38,7927.38,1634.27
2024-12-04,03:15 - 03:30,8538.9,30147.1,7935.14,7935.14,1632.56
2024-12-04,03:30 - 03:45,8508.5,30119.6,7892.06,7892.06,1635.77
2024-12-04,03:45 - 04:00,8484.6,29954.8,7836.3,7836.3,1643.81
2024-12-04,04:00 - 04:15,8686.8,29393.6,7756.64,7756.64,1799.19
2024-12-04,04:15 - 04:30,8721.6,28947.8,7787.44,7787.44,1799.39
2024-12-04,04:30 - 04:45,8853.7,26785.7,7911.98,7911.98,1799.76
2024-12-04,04:45 - 05:00,9075.9,25856.2,7922.6,7922.6,1821.13
2024-12-04,05:00 - 05:15,9282.7,24224.7,7773.9,7773.9,2019.63
2024-12-04,05:15 - 05:30,9960.3,23471.8,8365.06,8365.06,2250.37
2024-12-04,05:30 - 05:45,10934.2,21639.2,8863.9,8863.9,2512.54
2024-12-04,05:45 - 06:00,12063.6,20021.7,9619.9,9619.9,2846.12
2024-12-04,06:00 - 06:15,9718.2,16311.4,8773.6,8773.6,3060.01
2024-12-04,06:15 - 06:30,10449.6,15148.3,9084.8,9084.8,3176.48
2024-12-04,06:30 - 06:45,10978.6,15177.0,9444.9,9444.9,3176.65
2024-12-04,06:45 - 07:00,13875.8,13546.2,9532.3,9532.3,3550.57
2024-12-04,07:00 - 07:15,15073.1,11892.7,9162.3,9162.3,4350.37
2024-12-04,07:15 - 07:30,15071.0,11632.1,9341.7,9341.7,4150.88
2024-12-04,07:30 - 07:45,14576.9,11375.2,9137.1,9137.1,4150.44
2024-12-04,07:45 - 08:00,14487.2,11012.1,9213.0,9213.0,4200.72
2024-12-04,08:00 - 08:15,14892.7,11467.1,9459.2,9459.2,4410.95
2024-12-04,08:15 - 08:30,14777.8,11590.3,9496.71,9496.71,4280.7
2024-12-04,08:30 - 08:45,14466.3,10931.4,8899.2,8899.2,4670.75
2024-12-04,08:45 - 09:00,14274.2,11176.4,8989.23,8989.23,4280.65
2024-12-04,09:00 - 09:15,14537.9,11915.3,9345.5,9345.5,3800.08
2024-12-04,09:15 - 09:30,13947.6,12195.4,9160.7,9160.7,3600.12
2024-12-04,09:30 - 09:45,14240.3,12910.7,9373.8,9373.8,3550.56
2024-12-04,09:45 - 10:00,13635.2,13832.4,9233.91,9233.91,3499.73
2024-12-04,10:00 - 10:15,12453.7,15636.0,8553.1,8553.1,3060.85
2024-12-04,10:15 - 10:30,11322.8,15991.1,8207.3,8207.3,3030.21
2024-12-04,10:30 - 10:45,10768.3,17205.6,7934.9,7934.9,2942.4
2024-12-04,10:45 - 11:00,10330.0,17733.6,7555.25,7555.25,2846.49
2024-12-04,11:00 - 11:15,9353.6,19170.0,7506.97,7506.97,2539.65
2024-12-04,11:15 - 11:30,8909.5,20454.0,7390.45,7390.45,2187.86
2024-12-04,11:30 - 11:45,9014.5,20821.8,7278.33,7278.33,2203.2
2024-12-04,11:45 - 12:00,9085.4,21384.0,7321.55,7321.55,2240.58
2024-12-04,12:00 - 12:15,9048.2,22474.1,7243.41,7243.41,2094.76
2024-12-04,12:15 - 12:30,9578.0,23515.9,7762.67,7762.67,2119.41
2024-12-04,12:30 - 12:45,9419.7,24230.3,7814.03,7814.03,2019.73
2024-12-04,12:45 - 13:00,9302.0,25076.2,8048.37,8048.37,1920.17
2024-12-04,13:00 - 13:15,8422.6,26692.9,7398.7,7398.7,1799.29
2024-12-04,13:15 - 13:30,8471.9,27192.6,7448.0,7448.0,1799.17
2024-12-04,13:30 - 13:45,9130.1,27276.6,8127.2,8127.2,1799.43
2024-12-04,13:45 - 14:00,9423.2,27191.1,8420.3,8420.3,1799.63
2024-12-04,14:00 - 14:15,10313.5,26012.9,9180.7,9180.7,1800.68
2024-12-04,14:15 - 14:30,10856.3,25005.9,9367.43,9367.43,2021.11
2024-12-04,14:30 - 14:45,11549.5,23967.5,10039.1,10039.1,2217.43
2024-12-04,14:45 - 15:00,12600.6,22624.9,10726.41,10726.41,2512.45
2024-12-04,15:00 - 15:15,13178.5,20906.8,10813.95,10813.95,2699.16
2024-12-04,15:15 - 15:30,13817.8,20980.3,11256.9,11256.9,2790.51
2024-12-04,15:30 - 15:45,14724.9,19771.3,11872.43,11872.43,2942.2
2024-12-04,15:45 - 16:00,15224.3,18827.5,12024.6,12024.6,3030.64
2024-12-04,16:00 - 16:15,14931.2,18139.1,11739.86,11739.86,3082.23
2024-12-04,16:15 - 16:30,15668.5,16500.4,11022.3,11022.3,3200.19
2024-12-04,16:30 - 16:45,15899.7,14338.0,9965.58,9965.58,3499.45
2024-12-04,16:45 - 17:00,16471.2,12104.6,9837.68,9837.68,4519.03
2024-12-04,17:00 - 17:15,14446.4,9931.2,8090.9,8090.9,5920.06
2024-12-04,17:15 - 17:30,13964.7,8676.8,7479.4,7479.4,8570.75
2024-12-04,17:30 - 17:45,14471.7,8693.3,7983.7,7983.7,9743.26
2024-12-04,17:45 - 18:00,14568.3,8856.9,7879.5,7879.5,9273.73
2024-12-04,18:00 - 18:15,17548.7,8841.1,8457.09,8457.09,10000.0
2024-12-04,18:15 - 18:30,18459.1,9017.2,8633.2,8633.2,10000.0
2024-12-04,18:30 - 18:45,17038.9,9313.0,8896.98,8896.98,10000.0
2024-12-04,18:45 - 19:00,15342.6,9802.5,8494.9,8494.9,7491.0
2024-12-04,19:00 - 19:15,12403.3,9847.5,7107.4,7107.4,4029.04
2024-12-04,19:15 - 19:30,11694.6,10381.5,6686.7,6686.7,3811.89
2024-12-04,19:30 - 19:45,11542.1,10847.6,6688.0,6688.0,3700.43
2024-12-04,19:45 - 20:00,10792.4,11352.0,6229.3,6229.3,3388.64
2024-12-04,20:00 - 20:15,10113.5,13226.5,6291.2,6291.2,3176.64
2024-12-04,20:15 - 20:30,10079.9,13987.6,6258.6,6258.6,3176.52
2024-12-04,20:30 - 20:45,9893.3,14883.9,6152.0,6152.0,3176.22
2024-12-04,20:45 - 21:00,9839.8,15389.4,6189.3,6189.3,3120.81
2024-12-04,21:00 - 21:15,9643.0,17524.6,6960.1,6960.1,2846.44
2024-12-04,21:15 - 21:30,9610.4,18230.4,6981.9,6981.9,2790.51
2024-12-04,21:30 - 21:45,9528.1,18721.4,6955.2,6955.2,2752.14
