y_pred,lower,upper
5014.697475335688,2839.9628515344643,7189.432099136911
4896.274913432691,2721.5402896314677,7071.009537233915
4741.462075078983,2566.727451277759,6916.196698880207
4122.067408920971,1947.3327851197469,6296.802032722195
3864.879496282925,1690.1448724817014,6039.614120084148
3771.947755233967,1597.2131314327435,5946.682379035191
3711.886727646391,1537.1521038451674,5886.621351447615
3383.154174115606,1208.4195503143824,5557.88879791683
3277.4726995843685,1102.7380757831447,5452.207323385592
3237.4298253085285,1062.6952015073048,5412.164449109752
3222.460058313494,1047.72543451227,5397.194682114718
3158.0790366977994,983.3444128965757,5332.813660499023
3126.286553252711,951.5519294514875,5301.021177053935
3104.1095468178833,929.3749230166595,5278.844170619107
3104.1095468178833,929.3749230166595,5278.844170619107
2832.3726842590277,657.6380604578039,5007.107308060251
2748.9788770138334,574.2442532126097,4923.713500815057
2733.110304085928,558.3756802847042,4907.844927887152
2689.2168511424657,514.4822273412419,4863.951474943689
2663.5275550071437,488.79293120592,4838.262178808367
2587.6789755748805,412.94435177365676,4762.413599376105
2530.6457322798515,355.91110847862774,4705.380356081076
2499.9854444326397,325.250820631416,4674.7200682338635
2422.8466168436803,248.11199304245656,4597.581240644904
2372.106738927124,197.3721151259001,4546.841362728348
2332.9499029266913,158.21527912546753,4507.684526727915
2332.9499029266913,158.21527912546753,4507.684526727915
2313.154621552279,138.41999775105523,4487.889245353503
2313.154621552279,138.41999775105523,4487.889245353503
2313.154621552279,138.41999775105523,4487.889245353503
2313.154621552279,138.41999775105523,4487.889245353503
2372.882546808632,198.14792300740828,4547.617170609856
2458.1006627007373,283.36603889951357,4632.835286501961
2442.319364221382,267.58474042015814,4617.053988022606
2528.2789105809397,353.544286779716,4703.013534382164
2749.219083585603,574.4844597843794,4923.953707386827
2870.7458538365204,696.0112300352966,5045.480477637744
3103.1398943039294,928.4052705027057,5277.874518105153
3117.481344302662,942.7467205014382,5292.215968103886
3948.6377899683307,1773.903166167107,6123.372413769554
4409.392328207593,2234.6577044063692,6584.126952008817
4779.410468190338,2604.6758443891144,6954.145091991562
5872.973599321203,3698.2389755199797,8047.708223122427
10012.7641721696,7838.029548368377,12187.498795970823
10221.500359295194,8046.765735493971,12396.234983096418
10976.336171698134,8801.601547896911,13151.070795499358
10713.57446288701,8538.839839085787,12888.309086688234
10667.201669366379,8492.467045565156,12841.936293167602
10757.565638957196,8582.831015155973,12932.30026275842
10574.733103097811,8399.998479296588,12749.467726899034
10616.771642828338,8442.037019027115,12791.506266629562
10803.758444074681,8629.023820273458,12978.493067875905
10790.084419311519,8615.349795510296,12964.819043112742
10373.956648325922,8199.222024524699,12548.691272127146
7740.581193776124,5565.8465699748995,9915.315817577348
5852.257591834066,3677.5229680328425,8026.9922156352895
4950.073679969655,2775.3390561684314,7124.808303770878
4620.819142345408,2446.0845185441844,6795.5537661466315
4561.56138349703,2386.8267596958062,6736.296007298253
3755.778827630292,1581.0442038290685,5930.513451431516
3651.948816557455,1477.2141927562311,5826.683440358678
3647.1481148193393,1472.4134910181156,5821.882738620563
3603.086441152841,1428.3518173516172,5777.821064954065
3425.140315028665,1250.4056912274414,5599.874938829889
3348.523234420882,1173.7886106196584,5523.257858222106
3313.250192162329,1138.5155683611051,5487.984815963553
3314.0550439931603,1139.3204201919366,5488.7896677943845
2914.729748210712,739.9951244094882,5089.464372011936
2815.6111008122025,640.8764770109788,4990.345724613426
2766.7219905058205,591.9873667045968,4941.456614307044
2766.7219905058205,591.9873667045968,4941.456614307044
2987.32885766212,812.5942338608961,5162.063481463343
2979.538226676204,804.8036028749802,5154.272850477428
3055.2895342200663,880.5549104188426,5230.02415802129
3067.3222461014757,892.587622300252,5242.056869902699
3077.701695939723,902.9670721384991,5252.436319740947
3141.261537637718,966.5269138364943,5315.996161438941
3376.9436129126,1202.2089891113765,5551.678236713824
3493.7701314496067,1319.035507648383,5668.50475525083
3920.416498977584,1745.6818751763603,6095.151122778808
3989.078793952284,1814.34417015106,6163.813417753508
4144.452243784877,1969.7176199836535,6319.186867586101
5731.168604199808,3556.4339803985845,7905.903228001032
10457.487641991498,8282.753018190275,12632.222265792721
