y_pred,lower,upper
7896.5796,5529.207126440349,10263.95205324715
9469.38,7102.007419409099,11836.7523462159
9227.758,6860.385349096599,11595.1302759034
9362.199,6994.826755346599,11729.5716821534
9367.266,6999.893161596599,11734.6380884034
9361.603,6994.230075659099,11728.9750024659
9107.862,6740.489841284099,11475.2347680909
9103.097,6735.724216284099,11470.4691430909
8098.9775,5731.605075659099,10466.3500024659
6416.649,4049.2764623778494,8784.02138918465
5201.7637,2834.3912084715994,7569.136135278401
4805.809,2438.4366186278494,7173.181545434651
4624.902,2257.5293920653494,6992.274318872151
4094.028,1726.6556127684744,6461.400539575276
3739.4617,1372.0892065184744,6106.834133325276
